Order ID,Product,Quantity Ordered,Price_Each,Order Date,Purchase Address
161364,Wired Headphones,1,$11.99 ,2/11/2019,"182 Hickory St, Dallas, TX 75001"
161365,Lightning Charging Cable,1,$14.95 ,2/18/2019,"279 6th St, Atlanta, GA 30301"
161366,USB-C Charging Cable,1,$11.95 ,2/20/2019,"958 Pine St, San Francisco, CA 94016"
161367,Bose SoundSport Headphones,1,$99.99 ,2/12/2019,"238 Meadow St, Atlanta, GA 30301"
161368,Macbook Pro Laptop,1,"$1,700.00 ",2/14/2019,"443 Center St, Portland, OR 97035"
161369,USB-C Charging Cable,1,$11.95 ,2/12/2019,"226 Main St, Dallas, TX 75001"
161370,34in Ultrawide Monitor,1,$379.99 ,2/26/2019,"365 Adams St, San Francisco, CA 94016"
161371,Lightning Charging Cable,1,$14.95 ,2/13/2019,"841 Johnson St, San Francisco, CA 94016"
161372,USB-C Charging Cable,1,$11.95 ,2/28/2019,"944 Cedar St, New York City, NY 10001"
161373,USB-C Charging Cable,1,$11.95 ,2/10/2019,"236 Dogwood St, Boston, MA 02215"
161374,USB-C Charging Cable,1,$11.95 ,2/23/2019,"782 Walnut St, Seattle, WA 98101"
161375,ThinkPad Laptop,1,$999.99 ,2/13/2019,"925 Cedar St, San Francisco, CA 94016"
161376,27in 4K Gaming Monitor,1,$389.99 ,2/8/2019,"780 2nd St, Boston, MA 02215"
161377,Apple Airpods Headphones,1,$150.00 ,2/9/2019,"532 1st St, New York City, NY 10001"
161378,iPhone,1,$700.00 ,2/1/2019,"740 13th St, New York City, NY 10001"
161379,Bose SoundSport Headphones,1,$99.99 ,2/3/2019,"642 Hickory St, Austin, TX 73301"
161380,USB-C Charging Cable,1,$11.95 ,2/11/2019,"697 4th St, Austin, TX 73301"
161381,AA Batteries (4-pack),2,$3.84 ,2/1/2019,"141 1st St, Atlanta, GA 30301"
161382,AAA Batteries (4-pack),1,$2.99 ,2/18/2019,"421 Cedar St, San Francisco, CA 94016"
161383,AA Batteries (4-pack),2,$3.84 ,2/24/2019,"77 2nd St, Los Angeles, CA 90001"
161384,Bose SoundSport Headphones,1,$99.99 ,2/5/2019,"79 2nd St, Atlanta, GA 30301"
161385,Wired Headphones,1,$11.99 ,2/11/2019,"991 13th St, Los Angeles, CA 90001"
161386,USB-C Charging Cable,1,$11.95 ,2/9/2019,"930 7th St, Seattle, WA 98101"
161387,Wired Headphones,1,$11.99 ,2/22/2019,"363 Cherry St, San Francisco, CA 94016"
161388,Google Phone,1,$600.00 ,2/5/2019,"382 Chestnut St, Austin, TX 73301"
161389,Flatscreen TV,1,$300.00 ,2/6/2019,"765 14th St, Dallas, TX 75001"
161390,34in Ultrawide Monitor,1,$379.99 ,2/8/2019,"894 9th St, New York City, NY 10001"
161391,Lightning Charging Cable,1,$14.95 ,2/1/2019,"91 Sunset St, Austin, TX 73301"
161392,AA Batteries (4-pack),2,$3.84 ,2/13/2019,"448 9th St, Los Angeles, CA 90001"
161393,27in FHD Monitor,1,$149.99 ,2/22/2019,"339 Meadow St, New York City, NY 10001"
,,,,,
161394,LG Dryer,1,$600.00 ,2/11/2019,"238 Lakeview St, Los Angeles, CA 90001"
161395,27in FHD Monitor,1,$149.99 ,2/22/2019,"403 Forest St, New York City, NY 10001"
161396,34in Ultrawide Monitor,1,$379.99 ,2/19/2019,"828 Spruce St, Seattle, WA 98101"
161396,Wired Headphones,1,$11.99 ,2/19/2019,"828 Spruce St, Seattle, WA 98101"
161397,Lightning Charging Cable,1,$14.95 ,2/24/2019,"319 12th St, San Francisco, CA 94016"
161398,Wired Headphones,1,$11.99 ,2/9/2019,"963 Center St, New York City, NY 10001"
161399,27in FHD Monitor,1,$149.99 ,2/18/2019,"207 Jackson St, San Francisco, CA 94016"
161400,AAA Batteries (4-pack),2,$2.99 ,2/17/2019,"170 6th St, Boston, MA 02215"
161401,USB-C Charging Cable,1,$11.95 ,2/9/2019,"337 Cherry St, Boston, MA 02215"
161402,Macbook Pro Laptop,1,"$1,700.00 ",2/21/2019,"607 8th St, San Francisco, CA 94016"
161403,Lightning Charging Cable,1,$14.95 ,2/12/2019,"294 Madison St, Los Angeles, CA 90001"
161404,27in FHD Monitor,1,$149.99 ,2/26/2019,"846 5th St, Los Angeles, CA 90001"
161405,Vareebadd Phone,1,$400.00 ,2/13/2019,"994 Cherry St, Dallas, TX 75001"
161405,Bose SoundSport Headphones,1,$99.99 ,2/13/2019,"994 Cherry St, Dallas, TX 75001"
161406,27in FHD Monitor,1,$149.99 ,2/9/2019,"53 Johnson St, Los Angeles, CA 90001"
161407,AA Batteries (4-pack),1,$3.84 ,2/14/2019,"883 Elm St, San Francisco, CA 94016"
161408,AAA Batteries (4-pack),1,$2.99 ,2/24/2019,"930 Hickory St, Dallas, TX 75001"
161409,Wired Headphones,1,$11.99 ,2/17/2019,"943 Johnson St, San Francisco, CA 94016"
161410,USB-C Charging Cable,1,$11.95 ,2/24/2019,"691 Jackson St, Atlanta, GA 30301"
161411,20in Monitor,1,$109.99 ,2/10/2019,"452 Cherry St, Atlanta, GA 30301"
161412,Google Phone,1,$600.00 ,2/1/2019,"743 7th St, Dallas, TX 75001"
161412,USB-C Charging Cable,1,$11.95 ,2/1/2019,"743 7th St, Dallas, TX 75001"
161413,Wired Headphones,1,$11.99 ,2/26/2019,"748 Hill St, Seattle, WA 98101"
161414,Lightning Charging Cable,1,$14.95 ,2/7/2019,"972 Church St, San Francisco, CA 94016"
161415,Lightning Charging Cable,1,$14.95 ,2/13/2019,"812 Lakeview St, Dallas, TX 75001"
161416,AA Batteries (4-pack),1,$3.84 ,2/4/2019,"231 Ridge St, Boston, MA 02215"
161417,USB-C Charging Cable,1,$11.95 ,2/24/2019,"190 Center St, New York City, NY 10001"
161418,AA Batteries (4-pack),2,$3.84 ,2/26/2019,"751 Maple St, Boston, MA 02215"
161419,Flatscreen TV,1,$300.00 ,2/7/2019,"994 Chestnut St, Dallas, TX 75001"
161420,Flatscreen TV,1,$300.00 ,2/26/2019,"308 2nd St, Boston, MA 02215"
161421,AA Batteries (4-pack),1,$3.84 ,2/9/2019,"10 14th St, Seattle, WA 98101"
161422,Wired Headphones,1,$11.99 ,2/26/2019,"32 Main St, San Francisco, CA 94016"
161423,34in Ultrawide Monitor,1,$379.99 ,2/22/2019,"393 Johnson St, San Francisco, CA 94016"
161424,ThinkPad Laptop,1,$999.99 ,2/26/2019,"538 Highland St, Los Angeles, CA 90001"
161425,Flatscreen TV,1,$300.00 ,2/6/2019,"511 Jackson St, Austin, TX 73301"
161426,Wired Headphones,1,$11.99 ,2/21/2019,"389 Willow St, San Francisco, CA 94016"
161427,Lightning Charging Cable,1,$14.95 ,2/23/2019,"55 9th St, Seattle, WA 98101"
161428,Lightning Charging Cable,2,$14.95 ,2/15/2019,"884 Spruce St, Los Angeles, CA 90001"
161429,USB-C Charging Cable,1,$11.95 ,2/15/2019,"530 West St, Los Angeles, CA 90001"
161430,Wired Headphones,1,$11.99 ,2/24/2019,"103 Sunset St, Atlanta, GA 30301"
161431,AA Batteries (4-pack),2,$3.84 ,2/28/2019,"240 Walnut St, Los Angeles, CA 90001"
161432,Flatscreen TV,1,$300.00 ,2/24/2019,"130 Walnut St, San Francisco, CA 94016"
161433,AAA Batteries (4-pack),1,$2.99 ,2/8/2019,"914 Lake St, Austin, TX 73301"
161434,Wired Headphones,1,$11.99 ,2/16/2019,"42 Park St, Dallas, TX 75001"
161435,34in Ultrawide Monitor,1,$379.99 ,2/1/2019,"729 South St, Boston, MA 02215"
161436,Lightning Charging Cable,1,$14.95 ,2/16/2019,"563 Jackson St, Los Angeles, CA 90001"
161437,AA Batteries (4-pack),1,$3.84 ,2/6/2019,"741 Pine St, San Francisco, CA 94016"
161438,AAA Batteries (4-pack),1,$2.99 ,2/25/2019,"673 Dogwood St, Dallas, TX 75001"
161439,Lightning Charging Cable,1,$14.95 ,2/2/2019,"953 5th St, San Francisco, CA 94016"
161440,AAA Batteries (4-pack),1,$2.99 ,2/12/2019,"832 Highland St, Portland, OR 97035"
161441,Google Phone,1,$600.00 ,2/17/2019,"962 Hickory St, New York City, NY 10001"
161441,Wired Headphones,1,$11.99 ,2/17/2019,"962 Hickory St, New York City, NY 10001"
161442,27in FHD Monitor,1,$149.99 ,2/26/2019,"960 North St, San Francisco, CA 94016"
161443,34in Ultrawide Monitor,1,$379.99 ,2/17/2019,"409 Pine St, New York City, NY 10001"
161444,Macbook Pro Laptop,1,"$1,700.00 ",2/16/2019,"95 West St, New York City, NY 10001"
161445,AAA Batteries (4-pack),1,$2.99 ,2/8/2019,"677 Willow St, San Francisco, CA 94016"
161446,Lightning Charging Cable,1,$14.95 ,2/6/2019,"191 10th St, Dallas, TX 75001"
161447,Apple Airpods Headphones,1,$150.00 ,2/28/2019,"961 12th St, San Francisco, CA 94016"
161448,Bose SoundSport Headphones,1,$99.99 ,2/2/2019,"794 Sunset St, Portland, ME 04101"
161449,34in Ultrawide Monitor,1,$379.99 ,2/18/2019,"596 Lake St, Dallas, TX 75001"
161450,Flatscreen TV,1,$300.00 ,2/28/2019,"423 Church St, San Francisco, CA 94016"
161451,AA Batteries (4-pack),1,$3.84 ,2/12/2019,"750 4th St, Portland, OR 97035"
161452,Wired Headphones,1,$11.99 ,2/10/2019,"870 11th St, Dallas, TX 75001"
161453,Apple Airpods Headphones,1,$150.00 ,2/26/2019,"281 5th St, Boston, MA 02215"
161453,Wired Headphones,1,$11.99 ,2/26/2019,"281 5th St, Boston, MA 02215"
161454,USB-C Charging Cable,1,$11.95 ,2/21/2019,"796 West St, San Francisco, CA 94016"
161455,Wired Headphones,1,$11.99 ,2/28/2019,"562 1st St, San Francisco, CA 94016"
161456,AAA Batteries (4-pack),1,$2.99 ,2/18/2019,"7 Jefferson St, Seattle, WA 98101"
161457,Wired Headphones,1,$11.99 ,2/19/2019,"275 5th St, Boston, MA 02215"
161458,27in 4K Gaming Monitor,1,$389.99 ,2/15/2019,"805 Spruce St, New York City, NY 10001"
161459,USB-C Charging Cable,1,$11.95 ,2/13/2019,"968 River St, Dallas, TX 75001"
161460,Vareebadd Phone,1,$400.00 ,2/28/2019,"780 Jackson St, San Francisco, CA 94016"
161461,Wired Headphones,1,$11.99 ,2/15/2019,"243 Hickory St, San Francisco, CA 94016"
161462,USB-C Charging Cable,1,$11.95 ,2/6/2019,"950 Church St, Seattle, WA 98101"
161463,Wired Headphones,1,$11.99 ,2/24/2019,"390 River St, Los Angeles, CA 90001"
161464,Wired Headphones,1,$11.99 ,2/6/2019,"175 11th St, Portland, OR 97035"
161465,Lightning Charging Cable,1,$14.95 ,2/21/2019,"101 Park St, San Francisco, CA 94016"
161466,34in Ultrawide Monitor,1,$379.99 ,2/16/2019,"930 Chestnut St, Boston, MA 02215"
161467,Google Phone,1,$600.00 ,2/6/2019,"613 7th St, Portland, OR 97035"
,,,,,
161468,Apple Airpods Headphones,1,$150.00 ,2/20/2019,"521 Willow St, Seattle, WA 98101"
161469,AAA Batteries (4-pack),3,$2.99 ,2/1/2019,"356 Pine St, San Francisco, CA 94016"
161470,Google Phone,1,$600.00 ,2/18/2019,"568 Center St, San Francisco, CA 94016"
161471,LG Washing Machine,1,$600.00 ,2/9/2019,"592 Madison St, Dallas, TX 75001"
161472,AAA Batteries (4-pack),1,$2.99 ,2/25/2019,"750 Ridge St, Los Angeles, CA 90001"
161473,AA Batteries (4-pack),1,$3.84 ,2/22/2019,"394 Ridge St, Atlanta, GA 30301"
161474,Wired Headphones,1,$11.99 ,2/27/2019,"925 5th St, San Francisco, CA 94016"
161475,AAA Batteries (4-pack),2,$2.99 ,2/17/2019,"36 Wilson St, San Francisco, CA 94016"
161476,AA Batteries (4-pack),1,$3.84 ,2/12/2019,"389 Adams St, Portland, OR 97035"
161477,Wired Headphones,1,$11.99 ,2/22/2019,"50 Washington St, San Francisco, CA 94016"
161477,Lightning Charging Cable,1,$14.95 ,2/22/2019,"50 Washington St, San Francisco, CA 94016"
161478,AA Batteries (4-pack),1,$3.84 ,2/15/2019,"44 Main St, Dallas, TX 75001"
161479,Apple Airpods Headphones,1,$150.00 ,2/17/2019,"436 Hill St, San Francisco, CA 94016"
161480,iPhone,1,$700.00 ,2/14/2019,"426 Hickory St, Boston, MA 02215"
161480,Lightning Charging Cable,1,$14.95 ,2/14/2019,"426 Hickory St, Boston, MA 02215"
161481,AAA Batteries (4-pack),1,$2.99 ,2/28/2019,"787 Jefferson St, Los Angeles, CA 90001"
161482,Bose SoundSport Headphones,1,$99.99 ,2/1/2019,"987 Walnut St, Boston, MA 02215"
161483,iPhone,1,$700.00 ,2/19/2019,"283 1st St, Los Angeles, CA 90001"
161484,27in FHD Monitor,1,$149.99 ,2/9/2019,"827 Lakeview St, San Francisco, CA 94016"
161485,Bose SoundSport Headphones,1,$99.99 ,2/21/2019,"897 River St, New York City, NY 10001"
161486,AA Batteries (4-pack),1,$3.84 ,2/3/2019,"847 2nd St, Los Angeles, CA 90001"
161487,AAA Batteries (4-pack),1,$2.99 ,2/7/2019,"615 5th St, Dallas, TX 75001"
161488,AAA Batteries (4-pack),2,$2.99 ,2/15/2019,"754 5th St, Los Angeles, CA 90001"
161489,USB-C Charging Cable,1,$11.95 ,2/18/2019,"433 West St, Boston, MA 02215"
161490,Flatscreen TV,1,$300.00 ,2/28/2019,"184 Maple St, Atlanta, GA 30301"
161491,Wired Headphones,1,$11.99 ,2/15/2019,"640 Dogwood St, New York City, NY 10001"
161492,AAA Batteries (4-pack),1,$2.99 ,2/7/2019,"627 8th St, Austin, TX 73301"
161493,Lightning Charging Cable,1,$14.95 ,2/9/2019,"803 13th St, Seattle, WA 98101"
161494,Wired Headphones,1,$11.99 ,2/7/2019,"962 Pine St, New York City, NY 10001"
161495,27in FHD Monitor,1,$149.99 ,2/21/2019,"293 2nd St, Los Angeles, CA 90001"
161496,Lightning Charging Cable,1,$14.95 ,2/19/2019,"828 Hill St, Portland, OR 97035"
161497,Apple Airpods Headphones,1,$150.00 ,2/26/2019,"567 6th St, Los Angeles, CA 90001"
161498,USB-C Charging Cable,1,$11.95 ,2/16/2019,"748 6th St, Portland, OR 97035"
161499,USB-C Charging Cable,1,$11.95 ,2/24/2019,"157 8th St, San Francisco, CA 94016"
161500,Bose SoundSport Headphones,1,$99.99 ,2/5/2019,"375 11th St, Portland, OR 97035"
161501,AAA Batteries (4-pack),1,$2.99 ,2/12/2019,"530 4th St, Dallas, TX 75001"
161502,Google Phone,1,$600.00 ,2/22/2019,"679 Chestnut St, Dallas, TX 75001"
161503,Apple Airpods Headphones,1,$150.00 ,2/11/2019,"270 River St, Los Angeles, CA 90001"
161504,AAA Batteries (4-pack),3,$2.99 ,2/2/2019,"674 Hickory St, Portland, ME 04101"
161505,Google Phone,1,$600.00 ,2/3/2019,"791 Spruce St, Atlanta, GA 30301"
161505,Bose SoundSport Headphones,1,$99.99 ,2/3/2019,"791 Spruce St, Atlanta, GA 30301"
161506,Wired Headphones,1,$11.99 ,2/6/2019,"800 Cedar St, Los Angeles, CA 90001"
161507,Bose SoundSport Headphones,1,$99.99 ,2/11/2019,"5 2nd St, San Francisco, CA 94016"
161508,Lightning Charging Cable,1,$14.95 ,2/6/2019,"882 9th St, Atlanta, GA 30301"
161509,USB-C Charging Cable,1,$11.95 ,2/28/2019,"266 Johnson St, Austin, TX 73301"
161510,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"986 Park St, San Francisco, CA 94016"
161511,Apple Airpods Headphones,1,$150.00 ,2/24/2019,"768 Main St, San Francisco, CA 94016"
161512,Macbook Pro Laptop,1,"$1,700.00 ",2/20/2019,"457 Church St, New York City, NY 10001"
161513,27in FHD Monitor,1,$149.99 ,2/20/2019,"251 Pine St, Atlanta, GA 30301"
161514,Wired Headphones,1,$11.99 ,2/23/2019,"928 11th St, San Francisco, CA 94016"
161515,USB-C Charging Cable,1,$11.95 ,2/9/2019,"564 11th St, San Francisco, CA 94016"
161516,Lightning Charging Cable,1,$14.95 ,2/15/2019,"497 10th St, Boston, MA 02215"
161517,AAA Batteries (4-pack),2,$2.99 ,2/5/2019,"874 Hickory St, Los Angeles, CA 90001"
161518,Lightning Charging Cable,1,$14.95 ,2/28/2019,"182 Lincoln St, Dallas, TX 75001"
161519,27in 4K Gaming Monitor,1,$389.99 ,2/7/2019,"773 Maple St, Portland, ME 04101"
161520,iPhone,1,$700.00 ,2/27/2019,"911 1st St, Los Angeles, CA 90001"
161521,USB-C Charging Cable,1,$11.95 ,2/7/2019,"426 Center St, New York City, NY 10001"
161522,Lightning Charging Cable,1,$14.95 ,2/26/2019,"441 9th St, Boston, MA 02215"
161523,Wired Headphones,1,$11.99 ,2/12/2019,"828 Lakeview St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered, Price Each ,Order Date,Purchase Address
161524,AA Batteries (4-pack),1,$3.84 ,2/22/2019,"87 Jefferson St, New York City, NY 10001"
161525,20in Monitor,1,$109.99 ,2/15/2019,"986 9th St, Portland, OR 97035"
161526,USB-C Charging Cable,1,$11.95 ,2/14/2019,"577 Pine St, Austin, TX 73301"
161527,USB-C Charging Cable,1,$11.95 ,2/13/2019,"407 Hill St, Los Angeles, CA 90001"
161528,Wired Headphones,1,$11.99 ,2/26/2019,"962 Lincoln St, Boston, MA 02215"
161529,Lightning Charging Cable,1,$14.95 ,2/24/2019,"130 Hill St, Seattle, WA 98101"
161530,AA Batteries (4-pack),1,$3.84 ,2/23/2019,"637 Park St, Austin, TX 73301"
161531,AA Batteries (4-pack),1,$3.84 ,2/16/2019,"849 Jackson St, Los Angeles, CA 90001"
161532,USB-C Charging Cable,1,$11.95 ,2/15/2019,"49 Jefferson St, Austin, TX 73301"
161533,USB-C Charging Cable,1,$11.95 ,2/14/2019,"416 West St, San Francisco, CA 94016"
161534,AAA Batteries (4-pack),1,$2.99 ,2/3/2019,"906 Maple St, San Francisco, CA 94016"
161535,Wired Headphones,1,$11.99 ,2/28/2019,"379 Pine St, Los Angeles, CA 90001"
161536,Lightning Charging Cable,2,$14.95 ,2/12/2019,"916 Park St, San Francisco, CA 94016"
161537,Lightning Charging Cable,1,$14.95 ,2/12/2019,"720 South St, New York City, NY 10001"
161538,Lightning Charging Cable,1,$14.95 ,2/20/2019,"48 11th St, Atlanta, GA 30301"
161539,USB-C Charging Cable,2,$11.95 ,2/28/2019,"64 Pine St, Boston, MA 02215"
161540,20in Monitor,1,$109.99 ,2/26/2019,"465 Lake St, Portland, OR 97035"
161541,USB-C Charging Cable,1,$11.95 ,2/14/2019,"361 Cherry St, Boston, MA 02215"
161542,34in Ultrawide Monitor,1,$379.99 ,2/19/2019,"690 Church St, New York City, NY 10001"
161543,AA Batteries (4-pack),1,$3.84 ,2/23/2019,"929 6th St, New York City, NY 10001"
161544,Google Phone,1,$600.00 ,2/12/2019,"323 Cherry St, Austin, TX 73301"
161545,Apple Airpods Headphones,1,$150.00 ,2/13/2019,"114 Pine St, Boston, MA 02215"
161546,Lightning Charging Cable,1,$14.95 ,2/16/2019,"53 Madison St, New York City, NY 10001"
161547,USB-C Charging Cable,1,$11.95 ,2/2/2019,"25 13th St, Seattle, WA 98101"
161548,34in Ultrawide Monitor,1,$379.99 ,2/22/2019,"806 8th St, Seattle, WA 98101"
161549,Wired Headphones,2,$11.99 ,2/18/2019,"691 Elm St, San Francisco, CA 94016"
161550,34in Ultrawide Monitor,1,$379.99 ,2/19/2019,"718 14th St, San Francisco, CA 94016"
161551,20in Monitor,1,$109.99 ,2/11/2019,"912 Jackson St, Los Angeles, CA 90001"
161552,Bose SoundSport Headphones,1,$99.99 ,2/13/2019,"414 Lincoln St, Dallas, TX 75001"
161553,AA Batteries (4-pack),1,$3.84 ,2/18/2019,"386 5th St, Seattle, WA 98101"
161554,Wired Headphones,1,$11.99 ,2/17/2019,"761 12th St, Dallas, TX 75001"
161555,Google Phone,1,$600.00 ,2/13/2019,"745 9th St, New York City, NY 10001"
161556,27in 4K Gaming Monitor,1,$389.99 ,2/26/2019,"492 1st St, Portland, OR 97035"
161557,Wired Headphones,1,$11.99 ,2/18/2019,"851 1st St, Boston, MA 02215"
161558,Lightning Charging Cable,1,$14.95 ,2/2/2019,"362 Cherry St, Dallas, TX 75001"
161559,Lightning Charging Cable,1,$14.95 ,2/17/2019,"802 North St, San Francisco, CA 94016"
161560,USB-C Charging Cable,2,$11.95 ,2/5/2019,"976 Highland St, San Francisco, CA 94016"
161561,AA Batteries (4-pack),1,$3.84 ,2/17/2019,"181 Highland St, Seattle, WA 98101"
161562,USB-C Charging Cable,1,$11.95 ,2/15/2019,"785 Walnut St, Seattle, WA 98101"
161563,AA Batteries (4-pack),1,$3.84 ,2/27/2019,"67 11th St, Los Angeles, CA 90001"
161564,Google Phone,1,$600.00 ,2/6/2019,"778 4th St, New York City, NY 10001"
161565,Wired Headphones,1,$11.99 ,2/9/2019,"916 Highland St, San Francisco, CA 94016"
161565,Lightning Charging Cable,1,$14.95 ,2/9/2019,"916 Highland St, San Francisco, CA 94016"
161566,Bose SoundSport Headphones,1,$99.99 ,2/18/2019,"890 Adams St, Los Angeles, CA 90001"
161567,Apple Airpods Headphones,1,$150.00 ,2/10/2019,"413 Walnut St, San Francisco, CA 94016"
161567,Apple Airpods Headphones,1,$150.00 ,2/10/2019,"413 Walnut St, San Francisco, CA 94016"
161568,AA Batteries (4-pack),1,$3.84 ,2/10/2019,"638 Pine St, Seattle, WA 98101"
161569,AAA Batteries (4-pack),2,$2.99 ,2/26/2019,"76 Madison St, Dallas, TX 75001"
161570,27in 4K Gaming Monitor,1,$389.99 ,2/12/2019,"352 14th St, Seattle, WA 98101"
161571,USB-C Charging Cable,1,$11.95 ,2/4/2019,"289 South St, Seattle, WA 98101"
161572,27in FHD Monitor,1,$149.99 ,2/23/2019,"682 7th St, Los Angeles, CA 90001"
161573,AA Batteries (4-pack),1,$3.84 ,2/8/2019,"817 Johnson St, Los Angeles, CA 90001"
161574,AA Batteries (4-pack),1,$3.84 ,2/3/2019,"592 14th St, New York City, NY 10001"
161575,27in 4K Gaming Monitor,1,$389.99 ,2/3/2019,"897 Willow St, Los Angeles, CA 90001"
161576,AAA Batteries (4-pack),2,$2.99 ,2/7/2019,"427 Willow St, Los Angeles, CA 90001"
161577,27in FHD Monitor,1,$149.99 ,2/27/2019,"786 Center St, San Francisco, CA 94016"
161578,AAA Batteries (4-pack),1,$2.99 ,2/21/2019,"827 Church St, Seattle, WA 98101"
161579,Bose SoundSport Headphones,1,$99.99 ,2/9/2019,"68 Walnut St, Atlanta, GA 30301"
161580,27in FHD Monitor,1,$149.99 ,2/12/2019,"18 Park St, San Francisco, CA 94016"
161581,Apple Airpods Headphones,1,$150.00 ,2/23/2019,"942 Park St, New York City, NY 10001"
161582,iPhone,1,$700.00 ,2/11/2019,"491 11th St, San Francisco, CA 94016"
161583,Lightning Charging Cable,1,$14.95 ,2/16/2019,"699 Willow St, Portland, OR 97035"
161584,Wired Headphones,1,$11.99 ,2/8/2019,"286 Meadow St, San Francisco, CA 94016"
161585,Wired Headphones,1,$11.99 ,2/12/2019,"677 River St, Seattle, WA 98101"
161586,iPhone,1,$700.00 ,2/1/2019,"515 11th St, Austin, TX 73301"
161586,Lightning Charging Cable,1,$14.95 ,2/1/2019,"515 11th St, Austin, TX 73301"
161587,AAA Batteries (4-pack),2,$2.99 ,2/19/2019,"398 South St, Atlanta, GA 30301"
161588,Bose SoundSport Headphones,1,$99.99 ,2/11/2019,"673 Hickory St, Atlanta, GA 30301"
161589,Apple Airpods Headphones,1,$150.00 ,2/28/2019,"125 Main St, New York City, NY 10001"
161590,USB-C Charging Cable,1,$11.95 ,2/18/2019,"134 Maple St, Atlanta, GA 30301"
161591,ThinkPad Laptop,1,$999.99 ,2/9/2019,"417 Washington St, New York City, NY 10001"
161592,Lightning Charging Cable,1,$14.95 ,2/12/2019,"8 5th St, Dallas, TX 75001"
161593,USB-C Charging Cable,1,$11.95 ,2/3/2019,"416 6th St, Dallas, TX 75001"
161594,USB-C Charging Cable,1,$11.95 ,2/24/2019,"204 Hickory St, Dallas, TX 75001"
161595,27in 4K Gaming Monitor,1,$389.99 ,2/3/2019,"231 Church St, Atlanta, GA 30301"
161596,Flatscreen TV,1,$300.00 ,2/20/2019,"47 West St, San Francisco, CA 94016"
161597,AAA Batteries (4-pack),4,$2.99 ,2/11/2019,"458 Cedar St, San Francisco, CA 94016"
161598,iPhone,1,$700.00 ,2/9/2019,"89 12th St, Seattle, WA 98101"
161598,Wired Headphones,1,$11.99 ,2/9/2019,"89 12th St, Seattle, WA 98101"
161599,AA Batteries (4-pack),1,$3.84 ,2/19/2019,"193 Center St, San Francisco, CA 94016"
161600,AA Batteries (4-pack),3,$3.84 ,2/13/2019,"704 Washington St, Los Angeles, CA 90001"
161601,Lightning Charging Cable,2,$14.95 ,2/20/2019,"963 Main St, San Francisco, CA 94016"
161602,Wired Headphones,1,$11.99 ,2/1/2019,"631 River St, San Francisco, CA 94016"
